piano_tariff,metodo_pagamento,sesso,etacl,zona_attivaz,canale_attivaz,vas1,vas2,q01_out_ch_peak,q01_out_dur_peak,q01_out_val_peak,q01_out_dur_offpeak,q01_out_val_offpeak,q01_in_ch_tot,q01_in_dur_tot,q01_ch_sms,q09_out_ch_peak,q09_out_dur_peak,q09_out_val_peak,q09_out_dur_offpeak,q09_out_val_offpeak,q09_in_ch_tot,q09_in_dur_tot,q09_ch_sms,test
7,3,2,18.68,1,5,2,1,0,0,0,0,0,0,0,0,393,53540,267.4627,0,0,166,35380,6,0
8,3,3,26.13,2,5,1,1,63,2393,18.6642,0,0,53,2643,5,148,8093,56.644,0,0,91,7009,19,0
7,3,1,16.98,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0
8,3,1,28.29,2,5,2,1,0,0,0,0,0,0,0,0,88,3367,26.3419,0,0,98,11936,0,0
8,3,3,38.09,2,7,2,1,59,6239.1571,24.6376,0,0,46,3910,0,48,4446,27.7348,0,0,51,5029,0,0
7,1,1,26.45,2,5,1,1,65,8375,35.1748,0,0,215,22436,0,100,19567,76.823,0,0,91,14070,0,0
8,1,3,18,3,5,1,1,0,0,0,0,0,0,0,0,59,3269,22.8413,0,0,60,3896,0,0
8,3,1,47.6,2,5,1,1,10,470,3.3198,627,2.8322,28,1403,0,22,1294,8.9011,0,0,9,164,18,0
7,2,1,33.63,3,5,1,1,249,30141,128.1459,0,0,352,41538,10,343,53960,196.9137,0,0,248,40137,4,0
8,3,1,41.08,1,5,1,1,78,5126,32.8916,73,0.4953,56,3841,0,100,10508,64.1631,0,0,52,3079,1,0
8,3,3,20.52,1,7,1,1,0,0,0,0,0,0,0,0,56,4237,27.4926,0,0,62,4707,0,0
8,2,2,48.03,3,5,2,1,32.0140059,119,1.2395,2,0.1033,120,5597,38,123,13701,59.1715,0,0,256,27083,73,0
6,1,1,49.8,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,20.95,2,5,1,1,0,0,0,0,0,0,0,0,19,795,6.0348,0,0,8,629,0,0
3,3,1,35.14,1,5,1,1,94,9020,53.5922,590,2.2218,88,9894,0,74,4723,30.6192,705,3.1333,153,15764,0,0
7,2,1,18.81,1,5,2,1,0,0,0,0,0,0,0,0,279,42581,123.3743,0,0,173,16155,30,0
8,3,2,25.11,1,5,2,1,26,1447,10.0998,0,0,20,985,0,68,5483,35.0116,0,0,35,2538,0,0
8,2,1,20.78,1,3,1,1,0,0,0,0,0,0,0,0,34,1942,13.4599,0,0,19,1285,0,0
8,1,3,28.52,1,5,2,1,9,247,2.1955,0,0,56,4035,0,0,0,0,0,0,0,0,0,0
7,1,3,33.47,3,5,1,2,13,743,6.4278,2626,10.9546,122,4932,2,213,15114,71.3403,0,0,216,13580,7,0
7,2,2,36.06,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,26.72,4,5,1,1,0,0,0,0,0,0,0,0,514,66007,276.9893,0,0,294,34088,0,0
3,2,1,50.09,1,7,1,1,27,3605,17.7749,167,0.5247,37,1272,0,0,0,0,0,0,3,12,0,0
8,2,1,16.16,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,23.18,2,9,1,1,0,0,0,0,0,0,0,0,203,25546,151.8476,0,0,596,73446,0,0
8,2,2,19.01,1,5,2,1,0,0,0,0,0,0,0,0,25,1291,4.0532,0,0,42,3438,0,0
8,2,3,31.08,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,24.59,2,5,1,1,0,0,0,0,0,0,0,0,330,36310,157.1718,0,0,197,18759,0,0
7,1,3,42.72,2,5,1,1,7,476,7.2573,1248,3.5419,20,3078,0,110,12463,53.7156,0,0,54,6990,0,0
8,2,2,19.8,1,3,1,1,0,0,0,0,0,0,0,0,103,6573,44.3156,0,0,55,6047,0,0
7,2,1,23.08,3,5,1,2,0,0,0,0,0,0,0,0,373,61761,248.2009,0,0,166,20571,0,0
7,2,1,20.49,2,5,1,1,0,0,0,0,0,0,0,0,161,21948,91.1123,0,0,28,3065,0,0
7,3,1,32.45,1,8,1,1,202,28913,143.8632,1064,3.8399,329,22513,0,147,19370,81.0088,0,0,192,21488,0,0
8,2,1,20,2,9,1,1,0,0,0,0,0,0,0,0,2,141,0.9291,0,0,3,59,0,0
7,3,1,42.09,3,5,2,1,0,0,0,0,0,0,0,0,188,19187,144.3812,7634,21.1649,50,2693,0,0
8,2,3,27.6,3,5,1,1,26,2065,13.2647,0,0,27,1345,0,20,1083,7.6141,0,0,12,507,0,0
8,2,3,36.75,3,8,2,1,-37.590742,198,2.2533,459,1.9083,57,3453,10,38,2215,13.7925,0,0,102,8003,15,0
8,3,3,24.42,3,5,2,1,0,0,0,0,0,0,0,0,36,1392,10.4763,0,0,8,438,0,0
8,2,1,18.16,1,5,1,1,0,0,0,0,0,0,0,0,51,5429,33.0816,0,0,55,4282,0,0
8,3,3,36.06,2,5,1,1,21.5052391,975,15.1405,197,0.9503,8,231,0,8,422,6.6194,47,0.1823,2,80,0,0
8,2,3,17.04,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,30.98,3,5,1,1,71.4036261,1495,9.7523,6080,20.1991,681,25711,0,60,4076,25.9551,2211,8.3418,570,34959,0,0
8,2,2,21.31,4,9,2,1,0,0,0,0,0,0,0,0,55,4372,27.5674,0,0,42,3110,0,0
7,1,3,29.73,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,47.6,3,5,1,1,200,21040,107.0827,393,1.6181,152,16771,0,189,17222,77.9468,0,0,160,12769,0,0
8,3,3,38.42,2,5,2,1,0,0,0,0,0,3,206,0,3,260,1.6418,0,0,2,93,0,0
8,2,3,18.49,1,5,1,2,0,0,0,0,0,0,0,0,203,20030,123.2772,0,0,60,2870,31,0
7,2,3,48.06,2,5,2,1,0,0,0,0,0,0,0,0,199,21844,76.8627,0,0,202,22805,0,0
4,1,1,42.72,2,5,1,1,194,11565,69.3261,1434,6.9489,201,9089,0,101,10132,53.5055,834,3.1525,65,5496,0,0
8,2,2,16.98,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,21.18,2,5,1,1,0,0,0,0,0,0,0,0,918,133710,549.0123,0,0,239,38717,135,0
7,2,2,31.04,1,5,2,1,25,8484,55.2609,16963,47.7206,126,23052,110,297,89531,334.9331,0,0,278,59466,107,0
7,3,1,24.59,2,5,1,1,0,0,0,0,0,0,0,0,162,14251,65.1614,0,0,139,12197,0,0
8,2,2,19.8,1,9,1,1,0,0,0,0,0,0,0,0,6,605,3.719,0,0,13,1223,0,0
7,2,3,19.54,1,9,1,2,0,0,0,0,0,0,0,0,362,36650,161.9392,0,0,352,36752,0,0
3,3,1,40.42,1,5,1,1,49,4539,27.1439,234,1.318,51,3496,0,27,1293,9.0793,631,2.2223,63,4105,0,0
3,3,1,38.32,2,5,1,1,303,34737.5195,174.5247,3145,12.2245,128,6146,0,492,47226,276.5973,5388,19.691,127,9705,0,0
8,2,3,19.5,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,0,0
8,2,3,29.11,2,5,2,1,86,6247,40.529,2810,10.9628,238,12946,0,112,9945,59.1477,0,0,153,10192,3,0
8,3,1,34.75,1,5,1,1,103,9695.81306,40.2867,1152,4.3734,96,4989,2,93,6089,40.8016,0,0,48,4193,1,0
7,3,1,43.93,1,5,2,1,329,49586,245.5871,18873,66.2191,189,14269,0,354,38129,193.7669,7092,23.2628,209,15294,12,0
8,3,3,26.49,3,5,2,1,16,1321,10.6793,0,0,29,8309,0,50,4489,28.1614,0,0,45,4731,0,0
8,3,1,40,2,5,1,1,4,269,1.7916,0,0,4,361,0,0,0,0,0,0,0,0,0,0
6,2,1,34.45,1,5,1,1,124.371512,10907,54.0059,0,0,43,2487,0,92,11475,48.4974,0,0,22,2112,0,0
8,2,3,43.01,4,5,1,1,0,0,0,0,0,0,0,0,97,9380,58.0792,0,0,106,21291,0,0
8,3,1,26.75,2,5,1,1,208,11432,80.055,0,0,204,13056,0,307,18331,125.5202,0,0,297,14567,9,0
7,3,1,18.42,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,28.75,4,5,1,1,272,29757,154.9009,10038,29.8739,224,31424,0,622,76795,325.2196,0,0,365,60561,0,0
8,2,3,36.36,4,5,2,1,22,708,7.1188,1107,5.006,39,1693,0,0,0,0,0,0,0,0,0,0
7,2,1,23.18,2,5,1,1,0,0,0,0,0,0,0,0,302,20688,108.9151,0,0,297,21267,15,0
7,2,3,20.65,3,5,2,1,0,0,0,0,0,0,0,0,357,76797,299.7542,0,0,144,20346,55,0
7,3,1,22.81,1,5,2,1,0,0,0,0,0,0,0,0,142,30615,106.1794,0,0,179,20125,1,0
7,2,2,26.13,1,5,1,1,94,6592,35.385,0,0,113,6377,0,188,11645,58.9944,0,0,213,15920,0,0
7,1,3,18,3,5,2,1,0,0,0,0,0,0,0,0,151,29365,113.6205,0,0,81,7120,0,0
7,3,1,46.95,1,5,1,1,101,18568,100.7695,1179,4.1317,77,8141,1,193,22022,94.7745,0,0,45,3518,0,0
3,3,1,48.22,1,5,1,1,116,13288,76.1056,31174,72.7269,2,30,0,117,15324,86.4306,1364,5.8411,108,12716,0,0
8,3,3,45.44,1,9,1,1,38,2324,19.8299,8673,31.9852,474,25378,0,8,291,2.3179,0,0,7,315,0,0
7,3,3,50.09,3,5,1,1,53,4305,20.9232,588,1.7053,184,10405,0,38,2759,13.2993,0,0,124,10049,0,0
7,1,3,48.06,3,5,2,1,508,27818,146.9046,0,0,198,10945,37,424,23412,123.3568,0,0,298,21241,150,0
7,2,1,21.01,2,5,2,1,0,0,0,0,0,0,0,0,312,34184,122.7608,0,0,168,12252,0,0
7,1,3,15.93,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,2,23.27,2,9,1,1,0,0,0,0,0,0,0,0,33,2194,14.6498,0,0,25,2298,0,0
7,3,3,38.09,2,5,1,1,14,1851,10.4515,1162,4.3987,37,3016,0,28,1526,7.9756,0,0,40,2059,0,0
7,3,1,26.95,4,5,1,1,918,71826,338.8102,0,0,621,26575,0,75,5193,25.1861,0,0,28,1772,0,0
8,3,1,29.6,1,7,1,1,14,839,5.5282,187,0.6817,21,492,0,1,65,0.4194,184,1.0871,10,277,0,0
7,2,1,28.45,1,5,1,1,121,6855,63.3176,8688,44.4153,356,28178,1,11,1233,9.7424,0,0,11,252,6,0
7,2,1,23.93,2,5,1,1,0,0,0,0,0,0,0,0,305,36220,166.7644,0,0,82,8504,0,0
7,2,1,44.78,2,5,2,1,0,0,0,0,0,0,0,0,273,29163,118.9581,0,0,225,36953,33,0
8,3,3,33.73,2,5,2,1,0,0,0,0,0,0,0,0,80,6138,39.7099,0,0,44,2519,0,0
7,3,1,50.95,2,5,1,1,173.689434,7670.4828,41.4529,1538,3.8042,105,7731,0,150,10768,52.0883,0,0,105,7672,0,0
8,2,1,34.03,4,7,2,1,119,11459,50.8219,3140,11.595,251,15934,1,108,11782,58.4722,0,0,39,3301,11,0
7,1,1,16.49,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,29.44,4,5,1,1,172,23337,97.0732,0,0,58,9393,0,253,40067,162.2924,0,0,102,21910,0,0
8,3,1,41.37,2,5,2,1,0,0,0,0,0,0,0,0,37,2435,14.6922,0,0,18,971,0,0
7,1,2,22.49,1,5,1,1,0,0,0,0,0,0,0,0,177,16523,74.4333,0,0,58,3596,0,0
7,1,2,25.6,1,7,1,2,705,96631,400.9999,0,0,312,15493,0,671,85620,360.0639,0,0,304,30444,0,0
7,3,1,42.59,4,5,2,1,110,21773.4022,106.8363,15260,60.898,132,30454,28,231,52741,144.8006,0,0,113,14706,61,0
8,2,3,17.47,2,5,2,1,0,0,0,0,0,0,0,0,40,4992,36.9613,0,0,18,1273,2,0
7,2,1,29.86,2,5,1,1,83,5667,27.8313,0,0,57,10402,0,70,4453,22.3616,0,0,98,8592,0,0
7,2,2,24.19,3,5,1,1,0,0,0,0,0,0,0,0,793,88806,383.6996,0,0,665,67156,0,0
6,3,1,31.24,2,5,1,1,0,0,0,0,0,0,0,0,261,18268,88.733,0,0,183,16764,0,0
8,3,3,43.44,2,5,1,1,0,0,0,0,0,0,0,0,14,1501,9.1361,0,0,7,59,0,0
7,3,1,41.4,1,7,2,1,81,19164,101.1409,1581,4.1843,106,9325,0,109,23594,125.7877,557,1.9315,88,11965,0,0
3,3,1,40.62,3,5,1,1,0,0,0,0,0,0,0,0,31,4934,27.2054,4194,14.4778,15,965,0,0
7,1,1,20,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,0,0
7,3,1,44.42,2,5,1,1,40,3624,21.763,450,1.9698,54,4458,0,136,9500,46.3344,0,0,126,13717,0,0
8,3,3,24.09,2,7,1,1,0,0,0,0,0,0,0,0,12,1326,8.0325,0,0,7,476,0,0
7,2,1,18.78,3,5,1,1,0,0,0,0,0,0,0,0,326,42597,178.2215,0,0,109,8705,0,0
8,3,3,18,1,5,2,1,0,0,0,0,0,0,0,0,99,10978,52.7452,0,0,98,13121,5,0
3,3,1,52.42,2,5,1,1,154,26699,145.8004,6154,19.9755,178,23416,0,137,19009,106.5311,4421,18.0899,167,23075,0,0
7,2,3,35.54,1,5,1,1,56,1577,27.4337,68536,142.4104,19,2155,11,562,123627,319.1032,0,0,4,94,50,0
7,1,1,42.09,2,5,2,1,23,3062,15.4245,1810,8.0066,276,5433,0,335,31538,140.1313,0,0,319,25376,1,0
7,2,3,22.78,3,8,1,1,0,0,0,0,0,0,0,0,575,30716,163.5753,0,0,29,1697,15,0
8,3,3,50.09,2,5,1,1,116.383637,3448,19.1523,7346,17.9061,215,36303,0,189,8955,65.4036,0,0,128,16394,0,0
8,3,1,17.63,2,5,1,1,0,0,0,0,0,0,0,0,75,4686,31.65,0,0,81,8144,0,0
8,1,3,16.78,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,19.18,2,5,2,1,0,0,0,0,0,0,0,0,23,2242,13.8627,0,0,19,2731,0,0
7,3,1,36.55,2,5,1,1,141,21538,106.34,8440,24.3391,169,23452,0,230,37276,150.3323,0,0,176,27200,0,0
4,2,1,38.09,3,5,2,1,111,6182,37.2784,296,1.6816,231,23437,0,196,10762,64.5494,507,2.2177,252,19208,0,0
7,3,1,22.06,2,5,1,1,0,0,0,0,0,0,0,0,445,29497,146.2053,0,0,123,7869,34,0
8,2,1,14.98,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,23.18,3,5,1,1,0,0,0,0,0,0,0,0,123,8095,54.0741,0,0,142,9425,0,0
3,3,1,34.91,1,5,1,1,76,10169,57.7631,983,4.4612,39,2598,24,36,2288,14.8512,1414,4.833,7,1283,2,0
7,1,1,28.45,3,5,1,1,173,22920.0595,86.1466,0,0,113,5258,11,145,14849,65.4403,0,0,96,6963,219,0
8,2,3,27.04,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,44.59,1,5,2,1,79,7517,34.8872,1471,5.7007,102,10655,0,247,25778,94.0148,0,0,263,38198,0,0
7,2,1,25.77,2,5,1,1,61,12887.7171,34.0717,0,0,19,709,0,84,8991,39.2301,0,0,3,69,0,0
7,1,2,20.29,2,9,2,1,0,0,0,0,0,0,0,0,269,39619,162.3245,0,0,218,36477,2,0
7,2,1,22.49,2,5,1,1,0,0,0,0,0,0,0,0,158,14835,66.6302,0,0,399,35114,0,0
7,1,1,49.73,1,7,1,1,291,36730,208.5448,585,1.8995,313,20020,0,423,56620,236.1096,0,0,286,29423,57,0
7,2,3,40.59,3,5,1,1,170,16850,86.3707,0,0,137,13304,0,314,37391,159.4018,0,0,210,20789,0,0
7,2,3,23.5,3,5,2,1,0,0,0,0,0,0,0,0,102,4456,25.4784,0,0,52,1856,9,0
7,1,3,38.42,2,5,1,1,208,16966,79.0365,0,0,184,16802,27,457,48182,210.9448,0,0,301,36961,53,0
7,2,1,37.01,1,5,2,1,54,4678,28.337,91,0.3347,111,7260,0,220,21891,96.9059,0,0,219,25048,0,0
7,2,1,31.96,2,2,1,2,74,7402,43.654,2246,8.8061,160,15811,12,142,14873,62.0998,0,0,171,22424,91,0
8,1,3,23.01,2,5,1,1,0,0,0,0,0,0,0,0,2,111,0.7752,0,0,5,842,0,0
8,2,3,19.24,2,9,1,1,0,0,0,0,0,0,0,0,69,4646,30.9311,0,0,32,1646,0,0
7,3,1,36.06,2,5,1,1,146,16456,95.8136,854,3.2036,181,29325,0,156,21781,90.1305,0,0,204,33311,0,0
8,2,1,39.47,2,5,2,1,4,424,2.4759,271,1.7214,6,563,0,19,2424,13.2704,0,0,8,676,0,0
7,1,1,42.95,2,7,1,1,147,28153,135.1454,1272,4.472,181,6898,0,194,43345,167.3382,0,0,103,9606,0,0
7,3,1,41.57,2,7,2,1,218,21084,124.9475,1753,4.9704,302,32777,0,150,12187,56.911,0,0,469,50861,0,0
7,3,1,15.63,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,43.44,2,5,1,1,7,182,1.6552,0,0,6,607,0,69,4451,29.9302,0,0,45,1903,0,0
8,3,3,17.77,2,5,1,2,0,0,0,0,0,0,0,0,9,484,3.4086,0,0,2,9,0,0
7,3,1,46.09,4,5,1,1,57,6787,38.9073,2757,10.623,39,3786,0,22,2772,15.7586,335,1.1615,13,765,0,0
6,2,1,30.98,2,5,1,1,40,2240,11.6415,0,0,34,3434,0,8,921,26.3403,0,0,5,73,0,0
7,3,1,38.09,2,7,1,1,4,135,1.0701,97,0.7628,26,5938,0,18,1456,6.8074,0,0,47,4741,0,0
7,1,3,36.68,2,5,1,1,12,598,4.1497,1192,4.0619,6,123,0,18,1140,5.7332,0,0,8,774,0,0
7,2,2,41.4,1,5,2,1,192,10323,72.7192,0,0,310,23915,0,231,22432,118.9209,0,0,229,19319,0,0
7,2,1,35.4,3,5,2,1,201,18241,83.51,0,0,188,17848,0,290,28835,127.8432,0,0,127,10065,2,0
8,2,2,24.09,2,7,2,1,0,0,0,0,0,0,0,0,110,9733,59.4979,0,0,87,7495,0,0
7,2,1,18,1,5,1,2,0,0,0,0,0,0,0,0,157,23253,95.2362,0,0,352,35623,2,0
8,3,3,35.57,3,5,1,1,0,0,0,0,0,57,3394,0,88,3872,28.8255,0,0,130,7553,15,0
6,3,1,31.47,1,5,1,1,71,5808,27.0732,0,0,33,1630,0,27,2294,10.482,0,0,14,1270,0,0
8,2,3,20.22,1,9,1,1,0,0,0,0,0,0,0,0,18,2450,14.4107,0,0,2,27,0,0
7,2,3,27.08,4,5,2,1,597,152937,594.5395,0,0,167,35209,18,162,35010,111.4798,0,0,16,2580,39,0
8,3,1,24.09,2,5,2,1,0,0,0,0,0,0,0,0,16,1140,7.4933,0,0,6,444,0,0
8,3,1,28.13,2,5,1,1,55,3247,22.3161,0,0,31,1513,0,28,1109,8.5742,0,0,19,479,0,0
7,2,3,23.01,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,95,0,0
7,2,3,52.42,3,5,1,1,248,25594,112.4828,0,0,207,23191,1,239,22891,102.3742,0,0,241,24355,1,0
7,3,3,47.47,1,3,1,1,0,0,0,0,0,0,0,0,32,11752,43.2419,0,0,56,12489,16,0
7,2,1,15.47,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,38.91,2,5,1,1,3,197,1.2689,231,0.9999,8,358,0,9,1383,8.0159,0,0,10,317,0,0
7,2,2,33.14,1,5,1,1,70,7283,59.0873,2931,9.509,74,10591,0,98,15875,80.889,0,0,142,31091,0,0
7,1,1,19.8,4,5,1,1,0,0,0,0,0,0,0,0,7,1747,6.6602,0,0,50,4718,0,0
8,2,2,19.34,3,5,1,1,0,0,0,0,0,0,0,0,32,2103,13.9758,0,0,46,11566,0,0
7,3,1,42.59,4,5,2,1,231,22474.5934,92.7758,0,0,282,14938,0,393,42655,157.5911,0,0,176,15222,0,0
8,3,1,36.55,2,5,1,1,12,935,5.9072,76,0.2964,29,1766,0,10,1689,9.6856,0,0,20,1220,0,0
7,3,1,36,1,5,2,1,199,19746,87.5611,0,0,287,31882,0,206,26291,102.1092,0,0,273,44056,5,0
7,1,3,42.42,3,5,1,2,0,0,0,0,0,0,0,0,259,34897,145.3496,0,0,570,40177,13,0
4,2,1,44.09,1,5,1,1,25,2177,13.1738,0,0,33,5532,0,31,3298,49.6708,32,0.1844,58,7921,0,0
7,2,2,40.42,3,5,2,1,79,12392,50.1676,0,0,84,14087,29,170,27597,95.2202,0,0,63,11303,1,0
8,1,3,15.14,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,17.5,2,9,1,1,0,0,0,0,0,0,0,0,3,676,3.7732,0,0,3,119,0,0
7,2,2,42.59,2,5,2,1,40,3117,16.241,3998,13.2569,115,8473,19,96,7985,32.0291,0,0,27,1555,5,0
6,2,1,29.73,1,5,1,1,46,4246,65.8038,0,0,14,976,0,389,29900,209.0375,0,0,48,7745,0,0
7,3,1,43.44,3,5,2,1,559,63518,295.0746,33113,114.8192,404,56148,13,818,111253,386.1615,0,0,266,46580,57,0
8,1,2,41.57,2,5,1,1,14,1282,18.9013,2360,6.795,88,5731,0,143,10156,66.8027,0,0,140,8907,0,0
8,2,3,16.98,2,9,1,1,0,0,0,0,0,0,0,0,1,458,2.4496,0,0,2,552,0,0
8,2,3,15.8,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,37.4,3,5,1,1,99,9462,56.2607,162,0.9286,68,12096,0,164,14715,88.3229,27,0.172,93,18978,0,0
6,2,1,47.7,4,5,1,1,0,0,0,0,0,0,0,0,365,25388,123.7725,0,0,319,23000,2,0
8,2,3,17.77,4,9,1,1,0,0,0,0,0,0,0,0,21,795,5.9325,0,0,5,211,0,0
8,1,3,36.09,1,5,2,1,0,0,0,0,0,0,0,0,99,14380,80.2564,0,0,46,4937,0,0
3,2,1,29.6,3,5,1,1,40,3281,20.0938,2428,10.3952,142,8851,0,12,1675,9.3882,791,3.2495,16,1020,0,0
8,2,2,23.67,3,9,1,1,0,0,0,0,0,0,0,0,137,9085,60.6961,0,0,96,12788,0,0
7,3,1,35.9,1,5,2,1,352,54437,259.7727,2598,8.6667,213,30703,0,538,78604,314.4846,0,0,251,36830,0,0
8,3,2,38.85,2,5,2,1,0,0,0,0,0,0,0,0,19,1011,6.5647,0,0,4,519,0,0
8,1,1,48.68,3,5,1,1,17,665,5.1615,0,0,48,895,0,15,572,4.4808,0,0,1,255,0,0
7,1,1,33.11,1,5,1,1,1662.0028,113780.034,620.1005,0,0,960,35937,0,1655,108012,537.6983,0,0,783,38157,0,0
8,2,1,20.49,1,9,2,1,0,0,0,0,0,0,0,0,16,1055,6.4934,0,0,81,8457,0,0
7,2,1,27.44,4,2,1,1,102,8229,38.3965,0,0,73,2361,0,235,28555,121.2104,0,0,189,13960,7,0
8,3,1,27.6,2,2,1,1,30,2105,13.8839,0,0,0,0,0,54,5720,34.8836,0,0,27,2654,0,0
8,2,3,20.49,4,5,2,1,0,0,0,0,0,0,0,0,175,108821,159.7195,0,0,29,4753,0,0
8,2,3,17.9,3,9,1,1,0,0,0,0,0,0,0,0,12,1207,7.423,0,0,38,1750,0,0
7,2,1,24.42,3,5,1,2,0,0,0,0,0,0,0,0,415,43992,199.5868,0,0,315,39288,0,0
6,2,3,29.6,1,7,1,1,9,734,3.4251,0,0,9,300,0,1,258,8.7844,0,0,2,32,0,0
7,2,3,38.91,3,5,2,1,87,6231,40.8073,0,0,100,8410,1,207,16371,71.5727,0,0,199,19794,6,0
8,3,3,23.83,2,5,1,1,0,0,0,0,0,0,0,0,63,2209,17.824,0,0,55,5759,0,0
7,1,1,50.09,3,5,1,1,187,25638,131.7704,0,0,105,10656,0,237,29315,124.1005,0,0,224,17228,0,0
8,2,3,25.44,1,5,1,1,106,6816.29355,35.6872,0,0,33,1182,6,38,2097,14.6705,0,0,14,283,7,0
8,2,3,22.13,1,9,1,1,0,0,0,0,0,0,0,0,21,805,6.1897,0,0,5,183,0,0
8,3,3,44.95,2,5,1,1,28,2736,15.8036,1150,3.6152,139,10476,1,79,4754,24.3153,0,0,83,7017,1,0
8,2,3,19.5,2,9,1,1,0,0,0,0,0,0,0,0,56,3377,23.0867,0,0,68,4885,0,0
8,2,3,22.16,3,9,1,1,0,0,0,0,0,0,0,0,11,3939,21.3162,0,0,12,726,0,0
7,1,1,16.78,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,23.18,1,5,1,1,0,0,0,0,0,0,0,0,279,23773,109.3029,0,0,148,10885,6,0
7,2,3,24.49,2,9,1,1,0,0,0,0,0,0,0,0,365,54228,221.9871,0,0,199,19075,0,0
8,2,3,16.98,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
7,3,1,45.44,2,5,1,1,60.9380583,3411,25.8218,8864,24.0555,73,6836,0,65,9840,40.0507,0,0,89,26367,0,0
7,1,1,18.65,3,5,2,1,0,0,0,0,0,0,0,0,56,6646,28.3679,0,0,19,2402,0,0
7,2,2,37.08,3,7,1,1,43,2440,16.3118,435,1.8288,14,889,0,67,3203,17.8059,0,0,17,977,0,0
8,1,3,18.42,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,88,0,0
8,3,1,29.44,1,2,1,1,43,3829,23.0706,1153,4.0661,36,2365,0,29,2932,17.259,752,3.1499,32,1968,0,0
8,2,3,26.45,1,7,1,1,129,13653,83.1702,0,0,54,5611,0,180,16188,101.4254,0,0,73,9926,9,0
8,2,3,29.73,3,5,2,1,0,0,0,0,0,0,0,0,5,126,1.1615,0,0,0,0,0,0
7,2,3,20.65,1,3,1,1,0,0,0,0,0,0,0,0,73,2829,17.1541,0,0,41,1333,0,0
8,2,1,16.16,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,25.6,3,9,1,1,46,2899,19.4999,0,0,57,2807,0,134,9146,60.6987,0,0,81,5187,0,0
3,1,3,44.59,2,5,1,1,4,352,3.7066,0,0,8,105,0,7,1078,6.2414,0,0,8,568,0,0
8,1,3,49.57,1,5,1,1,46,3051,41.1249,588,1.3774,37,1730,0,46,4136,25.9427,0,0,31,5228,0,0
7,3,1,40.91,3,7,1,1,195,40575,158.0281,0,0,179,16836,0,281,41651,170.5713,0,0,161,13218,0,0
8,2,3,20.75,2,9,1,1,0,0,0,0,0,0,0,0,92,11296,67.3739,0,0,144,12932,0,0
8,2,2,34.19,1,5,1,1,85,4274,34.378,3055,12.7203,262,11154,0,229,11750,85.9281,0,0,138,7927,17,0
8,2,3,21.11,3,9,1,1,0,0,0,0,0,0,0,0,122,9016,58.6896,0,0,18,955,0,0
7,2,1,19.18,1,5,2,1,0,0,0,0,0,0,0,0,200,20775,91.0906,0,0,137,19930,9,0
8,3,3,46.95,2,5,1,1,0,0,0,0,0,0,0,0,46,4094,43.3943,0,0,21,5551,0,0
7,2,2,23.67,1,7,2,1,0,0,0,0,0,0,0,0,160,204736,236.0745,0,0,44,9516,1,0
7,2,1,36.98,1,5,2,1,0,0,0,0,0,0,0,0,239,13293,69.6551,0,0,121,6907,68,0
3,3,3,44.59,3,5,1,1,66,4034,26.4441,1005,4.1043,146,7376,0,84,4758,31.8246,2639,10.2171,186,10506,0,0
